ts,symbol,bid,ask
2012-10-18T21:00:00Z,EURJPY,103.58,103.601
2012-10-18T21:00:00Z,EURUSD,1.30664,1.30674
2012-10-18T21:00:00Z,GBPCHF,1.48329,1.48374
2012-10-18T21:00:00Z,GBPJPY,127.19,127.212
2012-10-18T21:00:00Z,GBPNZD,1.96009,1.96071
2012-10-18T21:00:00Z,GBPUSD,1.60431,1.60441
2012-10-18T21:00:00Z,NZDCAD,0.80627,0.80657
2012-10-18T21:00:00Z,NZDCHF,0.75674,0.75671
2012-10-18T21:00:00Z,NZDJPY,64.874,64.895
2012-10-18T21:00:00Z,NZDUSD,0.81833,0.81843
2012-10-18T21:00:00Z,USDCAD,0.98519,0.98534
2012-10-18T21:00:00Z,USDCHF,0.92462,0.92471
2012-10-18T21:00:00Z,USDJPY,79.276,79.282
2012-10-21T21:00:00Z,AUDCAD,1.02624,1.02656
2012-10-21T21:00:00Z,AUDCHF,0.95896,0.95968
2012-10-21T21:00:00Z,AUDJPY,81.947,81.975
2012-10-21T21:00:00Z,AUDNZD,1.26647,1.26698
2012-10-21T21:00:00Z,CADCHF,0.9344,0.93483
2012-10-21T21:00:00Z,EURAUD,1.26018,1.26054
2012-10-21T21:00:00Z,EURCHF,1.20853,1.20923
2012-10-21T21:00:00Z,EURGBP,0.81348,0.81372
2012-10-21T21:00:00Z,EURJPY,103.287,103.315
2012-10-21T21:00:00Z,EURUSD,1.30218,1.30231
2012-10-21T21:00:00Z,GBPCHF,1.48554,1.48644
2012-10-21T21:00:00Z,GBPJPY,126.951,126.991
2012-10-21T21:00:00Z,GBPNZD,1.96132,1.96274
2012-10-21T21:00:00Z,GBPUSD,1.60049,1.60073
2012-10-21T21:00:00Z,NZDCAD,0.81009,0.8106
2012-10-21T21:00:00Z,NZDCHF,0.75698,0.75748
2012-10-21T21:00:00Z,NZDJPY,64.695,64.725
2012-10-21T21:00:00Z,NZDUSD,0.81561,0.81593
2012-10-21T21:00:00Z,USDCAD,0.99326,0.99335
2012-10-21T21:00:00Z,USDCHF,0.92819,0.92855
2012-10-21T21:00:00Z,USDJPY,79.317,79.33
2012-10-22T21:00:00Z,AUDCAD,1.02411,1.02447
2012-10-22T21:00:00Z,AUDCHF,0.95691,0.9571
2012-10-22T21:00:00Z,AUDJPY,82.505,82.527
2012-10-22T21:00:00Z,AUDNZD,1.26196,1.26246
2012-10-22T21:00:00Z,CADCHF,0.93429,0.93423
2012-10-22T21:00:00Z,EURAUD,1.2651,1.26528
2012-10-22T21:00:00Z,EURCHF,1.21058,1.21065
2012-10-22T21:00:00Z,EURGBP,0.81553,0.81541
2012-10-22T21:00:00Z,EURJPY,104.391,104.404
2012-10-22T21:00:00Z,EURUSD,1.30585,1.30585
2012-10-22T21:00:00Z,GBPCHF,1.48425,1.48457
2012-10-22T21:00:00Z,GBPJPY,127.985,128.005
2012-10-22T21:00:00Z,GBPNZD,1.95761,1.95819
2012-10-22T21:00:00Z,GBPUSD,1.6014,1.6012
2012-10-22T21:00:00Z,NZDCAD,0.81128,0.81166
2012-10-22T21:00:00Z,NZDCHF,0.75812,0.75817
2012-10-22T21:00:00Z,NZDJPY,65.366,65.384
2012-10-22T21:00:00Z,NZDUSD,0.81756,0.81781
2012-10-22T21:00:00Z,USDCAD,0.99228,0.9923
2012-10-22T21:00:00Z,USDCHF,0.92707,0.92723
2012-10-22T21:00:00Z,USDJPY,79.948,79.948
2012-10-23T21:00:00Z,AUDCAD,1.01881,1.01899
2012-10-23T21:00:00Z,AUDCHF,0.9571,0.9572
2012-10-23T21:00:00Z,AUDJPY,81.969,81.978
2012-10-23T21:00:00Z,AUDNZD,1.26444,1.26468
2012-10-23T21:00:00Z,CADCHF,0.93946,0.93943
2012-10-23T21:00:00Z,EURAUD,1.26489,1.26497
2012-10-23T21:00:00Z,EURCHF,1.21067,1.21074
2012-10-23T21:00:00Z,EURGBP,0.81391,0.81401
2012-10-23T21:00:00Z,EURJPY,103.677,103.687
2012-10-23T21:00:00Z,EURUSD,1.29853,1.29856
2012-10-23T21:00:00Z,GBPCHF,1.48719,1.48759
2012-10-23T21:00:00Z,GBPJPY,127.368,127.39
2012-10-23T21:00:00Z,GBPNZD,1.96492,1.96547
2012-10-23T21:00:00Z,GBPUSD,1.5952,1.5953
2012-10-23T21:00:00Z,NZDCAD,0.80551,0.80585
2012-10-23T21:00:00Z,NZDCHF,0.75689,0.75686
2012-10-23T21:00:00Z,NZDJPY,64.811,64.821
2012-10-23T21:00:00Z,NZDUSD,0.81169,0.81179
2012-10-23T21:00:00Z,USDCAD,0.99239,0.99241
2012-10-23T21:00:00Z,USDCHF,0.9323,0.93246
2012-10-23T21:00:00Z,USDJPY,79.843,79.848
2012-10-24T21:00:00Z,AUDCAD,1.029,1.02918
2012-10-24T21:00:00Z,AUDCHF,0.96553,0.96569
2012-10-24T21:00:00Z,AUDJPY,82.645,82.655
2012-10-24T21:00:00Z,AUDNZD,1.26184,1.26221
2012-10-24T21:00:00Z,CADCHF,0.93825,0.93825
2012-10-24T21:00:00Z,EURAUD,1.25267,1.25295
2012-10-24T21:00:00Z,EURCHF,1.20962,1.20974
2012-10-24T21:00:00Z,EURGBP,0.80891,0.80897
2012-10-24T21:00:00Z,EURJPY,103.539,103.546
2012-10-24T21:00:00Z,EURUSD,1.29734,1.2974
2012-10-24T21:00:00Z,GBPCHF,1.49508,1.49569
2012-10-24T21:00:00Z,GBPJPY,127.979,128.013
2012-10-24T21:00:00Z,GBPNZD,1.95431,1.95489
2012-10-24T21:00:00Z,GBPUSD,1.60369,1.60389
2012-10-24T21:00:00Z,NZDCAD,0.81519,0.81537
2012-10-24T21:00:00Z,NZDCHF,0.76505,0.76488
2012-10-24T21:00:00Z,NZDJPY,65.474,65.484
2012-10-24T21:00:00Z,NZDUSD,0.82043,0.82054
2012-10-24T21:00:00Z,USDCAD,0.99359,0.99379
2012-10-24T21:00:00Z,USDCHF,0.93234,0.93248
2012-10-24T21:00:00Z,USDJPY,79.804,79.815
2012-10-25T21:00:00Z,AUDCAD,1.02941,1.02982
2012-10-25T21:00:00Z,AUDCHF,0.96784,0.96813
2012-10-25T21:00:00Z,AUDJPY,83.088,83.094
2012-10-25T21:00:00Z,AUDNZD,1.26481,1.26526
2012-10-25T21:00:00Z,CADCHF,0.94017,0.94023
2012-10-25T21:00:00Z,EURAUD,1.24963,1.24972
2012-10-25T21:00:00Z,EURCHF,1.2095,1.20973
2012-10-25T21:00:00Z,EURGBP,0.80222,0.80229
2012-10-25T21:00:00Z,EURJPY,103.827,103.842
2012-10-25T21:00:00Z,EURUSD,1.29326,1.29328
2012-10-25T21:00:00Z,GBPCHF,1.50757,1.50803
2012-10-25T21:00:00Z,GBPJPY,129.414,129.428
2012-10-25T21:00:00Z,GBPNZD,1.97142,1.972
2012-10-25T21:00:00Z,GBPUSD,1.6118,1.61191
2012-10-25T21:00:00Z,NZDCAD,0.81331,0.81351
2012-10-25T21:00:00Z,NZDCHF,0.76472,0.76453
2012-10-25T21:00:00Z,NZDJPY,65.645,65.638
2012-10-25T21:00:00Z,NZDUSD,0.81771,0.81787
2012-10-25T21:00:00Z,USDCAD,0.99477,0.99489
2012-10-25T21:00:00Z,USDCHF,0.93527,0.9354
2012-10-25T21:00:00Z,USDJPY,80.294,80.3
2012-10-28T21:00:00Z,AUDCAD,1.03426,1.03485
2012-10-28T21:00:00Z,AUDCHF,0.96955,0.97014
2012-10-28T21:00:00Z,AUDJPY,82.617,82.652
2012-10-28T21:00:00Z,AUDNZD,1.26046,1.26116
2012-10-28T21:00:00Z,CADCHF,0.93727,0.93753
2012-10-28T21:00:00Z,EURAUD,1.24709,1.24767
2012-10-28T21:00:00Z,EURCHF,1.2096,1.20976
2012-10-28T21:00:00Z,EURGBP,0.8036,0.80376
2012-10-28T21:00:00Z,EURJPY,103.064,103.083
2012-10-28T21:00:00Z,EURUSD,1.29405,1.29417
2012-10-28T21:00:00Z,GBPCHF,1.50502,1.5056
2012-10-28T21:00:00Z,GBPJPY,128.243,128.271
2012-10-28T21:00:00Z,GBPNZD,1.95597,1.95769
2012-10-28T21:00:00Z,GBPUSD,1.61022,1.61037
2012-10-28T21:00:00Z,NZDCAD,0.81995,0.82125
2012-10-28T21:00:00Z,NZDCHF,0.76881,0.76958
2012-10-28T21:00:00Z,NZDJPY,65.505,65.577
2012-10-28T21:00:00Z,NZDUSD,0.82262,0.82326
2012-10-28T21:00:00Z,USDCAD,0.99707,0.99722
2012-10-28T21:00:00Z,USDCHF,0.9347,0.93486
2012-10-28T21:00:00Z,USDJPY,79.642,79.65
2012-10-29T21:00:00Z,AUDCAD,1.03429,1.0345
2012-10-29T21:00:00Z,AUDCHF,0.96783,0.96795
2012-10-29T21:00:00Z,AUDJPY,82.451,82.462
2012-10-29T21:00:00Z,AUDNZD,1.26111,1.26141
2012-10-29T21:00:00Z,CADCHF,0.93575,0.93569
2012-10-29T21:00:00Z,EURAUD,1.24872,1.249
2012-10-29T21:00:00Z,EURCHF,1.20861,1.20868
2012-10-29T21:00:00Z,EURGBP,0.80495,0.80506
2012-10-29T21:00:00Z,EURJPY,102.969,102.985
2012-10-29T21:00:00Z,EURUSD,1.29028,1.2904
2012-10-29T21:00:00Z,GBPCHF,1.50161,1.50165
2012-10-29T21:00:00Z,GBPJPY,127.907,127.931
2012-10-29T21:00:00Z,GBPNZD,1.95602,1.957
2012-10-29T21:00:00Z,GBPUSD,1.6031,1.60309
2012-10-29T21:00:00Z,NZDCAD,0.82006,0.82052
2012-10-29T21:00:00Z,NZDCHF,0.76745,0.76761
2012-10-29T21:00:00Z,NZDJPY,65.379,65.397
2012-10-29T21:00:00Z,NZDUSD,0.81919,0.81942
2012-10-29T21:00:00Z,USDCAD,1.00105,1.00118
2012-10-29T21:00:00Z,USDCHF,0.93668,0.93682
2012-10-29T21:00:00Z,USDJPY,79.801,79.808
2012-10-30T21:00:00Z,AUDCAD,1.03562,1.03624
2012-10-30T21:00:00Z,AUDCHF,0.96621,0.9668
2012-10-30T21:00:00Z,AUDJPY,82.521,82.545
2012-10-30T21:00:00Z,AUDNZD,1.26239,1.26291
2012-10-30T21:00:00Z,CADCHF,0.93285,0.93335
2012-10-30T21:00:00Z,EURAUD,1.25014,1.25049
2012-10-30T21:00:00Z,EURCHF,1.20837,1.20865
2012-10-30T21:00:00Z,EURGBP,0.80614,0.80631
2012-10-30T21:00:00Z,EURJPY,103.173,103.208
2012-10-30T21:00:00Z,EURUSD,1.29585,1.29594
2012-10-30T21:00:00Z,GBPCHF,1.4986,1.49937
2012-10-30T21:00:00Z,GBPJPY,127.96,128.022
2012-10-30T21:00:00Z,GBPNZD,1.95775,1.95896
2012-10-30T21:00:00Z,GBPUSD,1.60726,1.60752
2012-10-30T21:00:00Z,NZDCAD,0.82,0.82078
2012-10-30T21:00:00Z,NZDCHF,0.76523,0.76556
2012-10-30T21:00:00Z,NZDJPY,65.332,65.371
2012-10-30T21:00:00Z,NZDUSD,0.82059,0.8209
2012-10-30T21:00:00Z,USDCAD,0.99938,0.99957
2012-10-30T21:00:00Z,USDCHF,0.93251,0.93251
2012-10-30T21:00:00Z,USDJPY,79.621,79.639
2012-10-31T21:00:00Z,AUDCAD,1.0374,1.03755
2012-10-31T21:00:00Z,AUDCHF,0.96657,0.96688
2012-10-31T21:00:00Z,AUDJPY,82.815,82.833
2012-10-31T21:00:00Z,AUDNZD,1.26136,1.2616
2012-10-31T21:00:00Z,CADCHF,0.93176,0.93175
2012-10-31T21:00:00Z,EURAUD,1.24872,1.24892
2012-10-31T21:00:00Z,EURCHF,1.2071,1.2074
2012-10-31T21:00:00Z,EURGBP,0.80353,0.8036
2012-10-31T21:00:00Z,EURJPY,103.38,103.409
2012-10-31T21:00:00Z,EURUSD,1.29584,1.29594
2012-10-31T21:00:00Z,GBPCHF,1.5022,1.50258
2012-10-31T21:00:00Z,GBPJPY,128.701,128.723
2012-10-31T21:00:00Z,GBPNZD,1.9604,1.96113
2012-10-31T21:00:00Z,GBPUSD,1.6126,1.61325
2012-10-31T21:00:00Z,NZDCAD,0.82227,0.82259
2012-10-31T21:00:00Z,NZDCHF,0.76623,0.76621
2012-10-31T21:00:00Z,NZDJPY,65.637,65.649
2012-10-31T21:00:00Z,NZDUSD,0.82244,0.82257
2012-10-31T21:00:00Z,USDCAD,0.99968,0.99984
2012-10-31T21:00:00Z,USDCHF,0.93149,0.93166
2012-10-31T21:00:00Z,USDJPY,79.801,79.787
2012-11-01T21:00:00Z,AUDCAD,1.03659,1.03689
2012-11-01T21:00:00Z,AUDCHF,0.96916,0.96945
2012-11-01T21:00:00Z,AUDJPY,83.363,83.376
2012-11-01T21:00:00Z,AUDNZD,1.25734,1.25758
2012-11-01T21:00:00Z,CADCHF,0.93505,0.93506
2012-11-01T21:00:00Z,EURAUD,1.2443,1.24433
2012-11-01T21:00:00Z,EURCHF,1.20596,1.20613
2012-11-01T21:00:00Z,EURGBP,0.80227,0.80241
2012-11-01T21:00:00Z,EURJPY,103.719,103.732
2012-11-01T21:00:00Z,EURUSD,1.29419,1.29427
2012-11-01T21:00:00Z,GBPCHF,1.50296,1.50328
2012-11-01T21:00:00Z,GBPJPY,129.268,129.288
2012-11-01T21:00:00Z,GBPNZD,1.95009,1.95055
2012-11-01T21:00:00Z,GBPUSD,1.61306,1.61313
2012-11-01T21:00:00Z,NZDCAD,0.8242,0.82458
2012-11-01T21:00:00Z,NZDCHF,0.77073,0.77065
2012-11-01T21:00:00Z,NZDJPY,66.283,66.299
2012-11-01T21:00:00Z,NZDUSD,0.82704,0.82708
2012-11-01T21:00:00Z,USDCAD,0.99653,0.99665
2012-11-01T21:00:00Z,USDCHF,0.93179,0.93188
2012-11-01T21:00:00Z,USDJPY,80.129,80.142
2012-11-04T22:00:00Z,AUDCAD,1.02926,1.02967
2012-11-04T22:00:00Z,AUDCHF,0.97214,0.97246
2012-11-04T22:00:00Z,AUDJPY,83.198,83.222
2012-11-04T22:00:00Z,AUDNZD,1.25288,1.2531
2012-11-04T22:00:00Z,CADCHF,0.94435,0.94446
2012-11-04T22:00:00Z,EURAUD,1.24161,1.24189
2012-11-04T22:00:00Z,EURCHF,1.20719,1.20739
2012-11-04T22:00:00Z,EURGBP,0.80112,0.80137
2012-11-04T22:00:00Z,EURJPY,103.321,103.339
2012-11-04T22:00:00Z,EURUSD,1.28382,1.28387
2012-11-04T22:00:00Z,GBPCHF,1.50653,1.50697
2012-11-04T22:00:00Z,GBPJPY,128.945,128.977
2012-11-04T22:00:00Z,GBPNZD,1.94127,1.94193
2012-11-04T22:00:00Z,GBPUSD,1.60211,1.60273
2012-11-04T22:00:00Z,NZDCAD,0.82158,0.8218
2012-11-04T22:00:00Z,NZDCHF,0.77603,0.77608
2012-11-04T22:00:00Z,NZDJPY,66.41,66.426
2012-11-04T22:00:00Z,NZDUSD,0.8252,0.82534
2012-11-04T22:00:00Z,USDCAD,0.99562,0.99577
2012-11-04T22:00:00Z,USDCHF,0.94032,0.94048
2012-11-04T22:00:00Z,USDJPY,80.48,80.488
2012-11-05T22:00:00Z,AUDCAD,1.03266,1.03302
2012-11-05T22:00:00Z,AUDCHF,0.97796,0.97829
2012-11-05T22:00:00Z,AUDJPY,83.228,83.245
2012-11-05T22:00:00Z,AUDNZD,1.25589,1.25609
2012-11-05T22:00:00Z,CADCHF,0.94702,0.94695
2012-11-05T22:00:00Z,EURAUD,1.23439,1.23457
2012-11-05T22:00:00Z,EURCHF,1.20738,1.20738
2012-11-05T22:00:00Z,EURGBP,0.80071,0.80084
2012-11-05T22:00:00Z,EURJPY,102.729,102.745
2012-11-05T22:00:00Z,EURUSD,1.27951,1.27958
2012-11-05T22:00:00Z,GBPCHF,1.50754,1.50794
2012-11-05T22:00:00Z,GBPJPY,128.289,128.313
2012-11-05T22:00:00Z,GBPNZD,1.9357,1.93648
2012-11-05T22:00:00Z,GBPUSD,1.59778,1.59799
2012-11-05T22:00:00Z,NZDCAD,0.82212,0.82245
2012-11-05T22:00:00Z,NZDCHF,0.77869,0.77868
2012-11-05T22:00:00Z,NZDJPY,66.259,66.273
2012-11-05T22:00:00Z,NZDUSD,0.82518,0.82536
2012-11-05T22:00:00Z,USDCAD,0.99631,0.99645
2012-11-05T22:00:00Z,USDCHF,0.94359,0.94365
2012-11-05T22:00:00Z,USDJPY,80.293,80.306
2012-11-06T22:00:00Z,AUDCAD,1.035,1.03538
2012-11-06T22:00:00Z,AUDCHF,0.98368,0.98393
2012-11-06T22:00:00Z,AUDJPY,83.829,83.851
2012-11-06T22:00:00Z,AUDNZD,1.26144,1.2617
2012-11-06T22:00:00Z,CADCHF,0.95025,0.9504
2012-11-06T22:00:00Z,EURAUD,1.22803,1.22824
2012-11-06T22:00:00Z,EURCHF,1.20807,1.20816
2012-11-06T22:00:00Z,EURGBP,0.80084,0.80095
2012-11-06T22:00:00Z,EURJPY,102.946,102.973
2012-11-06T22:00:00Z,EURUSD,1.28137,1.28144
2012-11-06T22:00:00Z,GBPCHF,1.50822,1.50872
2012-11-06T22:00:00Z,GBPJPY,128.542,128.574
2012-11-06T22:00:00Z,GBPNZD,1.93413,1.93494
2012-11-06T22:00:00Z,GBPUSD,1.59971,1.5999
2012-11-06T22:00:00Z,NZDCAD,0.82042,0.82063
2012-11-06T22:00:00Z,NZDCHF,0.77982,0.77973
2012-11-06T22:00:00Z,NZDJPY,66.457,66.459
2012-11-06T22:00:00Z,NZDUSD,0.82707,0.82723
2012-11-06T22:00:00Z,USDCAD,0.99199,0.99219
2012-11-06T22:00:00Z,USDCHF,0.94278,0.94292
2012-11-06T22:00:00Z,USDJPY,80.348,80.352
2012-11-07T22:00:00Z,AUDCAD,1.03759,1.03784
2012-11-07T22:00:00Z,AUDCHF,0.98276,0.98385
2012-11-07T22:00:00Z,AUDJPY,83.284,83.298
2012-11-07T22:00:00Z,AUDNZD,1.27177,1.27228
2012-11-07T22:00:00Z,CADCHF,0.94811,0.94815
2012-11-07T22:00:00Z,EURAUD,1.22663,1.22661
2012-11-07T22:00:00Z,EURCHF,1.20647,1.20661
2012-11-07T22:00:00Z,EURGBP,0.79881,0.79887
2012-11-07T22:00:00Z,EURJPY,102.139,102.155
2012-11-07T22:00:00Z,EURUSD,1.27708,1.27727
2012-11-07T22:00:00Z,GBPCHF,1.51018,1.51066
2012-11-07T22:00:00Z,GBPJPY,127.86,127.882
2012-11-07T22:00:00Z,GBPNZD,1.95297,1.95383
2012-11-07T22:00:00Z,GBPUSD,1.59861,1.59872
2012-11-07T22:00:00Z,NZDCAD,0.81538,0.81575
2012-11-07T22:00:00Z,NZDCHF,0.77314,0.77317
2012-11-07T22:00:00Z,NZDJPY,65.444,65.472
2012-11-07T22:00:00Z,NZDUSD,0.81821,0.81857
2012-11-07T22:00:00Z,USDCAD,0.99655,0.9967
2012-11-07T22:00:00Z,USDCHF,0.94474,0.94488
2012-11-07T22:00:00Z,USDJPY,79.982,79.992
2012-11-08T22:00:00Z,AUDCAD,1.04078,1.04114
2012-11-08T22:00:00Z,AUDCHF,0.9841,0.98429
2012-11-08T22:00:00Z,AUDJPY,82.699,82.711
2012-11-08T22:00:00Z,AUDNZD,1.27596,1.27601
2012-11-08T22:00:00Z,CADCHF,0.94547,0.94535
2012-11-08T22:00:00Z,EURAUD,1.22486,1.22508
2012-11-08T22:00:00Z,EURCHF,1.20562,1.20577
2012-11-08T22:00:00Z,EURGBP,0.79759,0.7977
2012-11-08T22:00:00Z,EURJPY,101.297,101.31
2012-11-08T22:00:00Z,EURUSD,1.27469,1.27484
2012-11-08T22:00:00Z,GBPCHF,1.5114,1.51175
2012-11-08T22:00:00Z,GBPJPY,126.997,127.023
2012-11-08T22:00:00Z,GBPNZD,1.95958,1.96023
2012-11-08T22:00:00Z,GBPUSD,1.59815,1.59831
2012-11-08T22:00:00Z,NZDCAD,0.8157,0.81596
2012-11-08T22:00:00Z,NZDCHF,0.77133,0.77143
2012-11-08T22:00:00Z,NZDJPY,64.797,64.811
2012-11-08T22:00:00Z,NZDUSD,0.81547,0.81569
2012-11-08T22:00:00Z,USDCAD,1.00024,1.00036
2012-11-08T22:00:00Z,USDCHF,0.94578,0.94584
2012-11-08T22:00:00Z,USDJPY,79.457,79.482
2012-11-11T22:00:00Z,AUDCAD,1.03991,1.04031
2012-11-11T22:00:00Z,AUDCHF,0.98454,0.98504
2012-11-11T22:00:00Z,AUDJPY,82.503,82.535
2012-11-11T22:00:00Z,AUDNZD,1.27447,1.27535
2012-11-11T22:00:00Z,CADCHF,0.94665,0.94753
2012-11-11T22:00:00Z,EURAUD,1.2244,1.22467
2012-11-11T22:00:00Z,EURCHF,1.20566,1.20606
2012-11-11T22:00:00Z,EURGBP,0.79944,0.79986
2012-11-11T22:00:00Z,EURJPY,101.027,101.047
2012-11-11T22:00:00Z,EURUSD,1.27145,1.27158
2012-11-11T22:00:00Z,GBPCHF,1.50707,1.50828
2012-11-11T22:00:00Z,GBPJPY,126.306,126.368
2012-11-11T22:00:00Z,GBPNZD,1.95097,1.95285
2012-11-11T22:00:00Z,GBPUSD,1.58948,1.59037
2012-11-11T22:00:00Z,NZDCAD,0.8148,0.81677
2012-11-11T22:00:00Z,NZDCHF,0.77183,0.7728
2012-11-11T22:00:00Z,NZDJPY,64.691,64.726
2012-11-11T22:00:00Z,NZDUSD,0.8141,0.81437
2012-11-11T22:00:00Z,USDCAD,1.00158,1.00175
2012-11-11T22:00:00Z,USDCHF,0.94826,0.94844
2012-11-11T22:00:00Z,USDJPY,79.462,79.472
2012-11-12T22:00:00Z,AUDCAD,1.04257,1.04276
2012-11-12T22:00:00Z,AUDCHF,0.9887,0.98884
2012-11-12T22:00:00Z,AUDJPY,82.885,82.893
2012-11-12T22:00:00Z,AUDNZD,1.27497,1.27521
2012-11-12T22:00:00Z,CADCHF,0.94833,0.94821
2012-11-12T22:00:00Z,EURAUD,1.21869,1.21888
2012-11-12T22:00:00Z,EURCHF,1.20503,1.20523
2012-11-12T22:00:00Z,EURGBP,0.80035,0.80046
2012-11-12T22:00:00Z,EURJPY,101.012,101.027
2012-11-12T22:00:00Z,EURUSD,1.27078,1.27089
2012-11-12T22:00:00Z,GBPCHF,1.50537,1.50576
2012-11-12T22:00:00Z,GBPJPY,126.196,126.218
2012-11-12T22:00:00Z,GBPNZD,1.94133,1.94198
2012-11-12T22:00:00Z,GBPUSD,1.58761,1.58779
2012-11-12T22:00:00Z,NZDCAD,0.81751,0.81783
2012-11-12T22:00:00Z,NZDCHF,0.77539,0.77535
2012-11-12T22:00:00Z,NZDJPY,64.992,65.004
2012-11-12T22:00:00Z,NZDUSD,0.81763,0.81781
2012-11-12T22:00:00Z,USDCAD,0.99986,0.99997
2012-11-12T22:00:00Z,USDCHF,0.94819,0.94834
2012-11-12T22:00:00Z,USDJPY,79.485,79.494
2012-11-13T22:00:00Z,AUDCAD,1.04607,1.04622
2012-11-13T22:00:00Z,AUDCHF,0.9887,0.98903
2012-11-13T22:00:00Z,AUDJPY,82.858,82.873
2012-11-13T22:00:00Z,AUDNZD,1.27892,1.27922
2012-11-13T22:00:00Z,CADCHF,0.94525,0.94519
2012-11-13T22:00:00Z,EURAUD,1.2171,1.21728
2012-11-13T22:00:00Z,EURCHF,1.20351,1.20365
2012-11-13T22:00:00Z,EURGBP,0.8004,0.80048
2012-11-13T22:00:00Z,EURJPY,100.845,100.863
2012-11-13T22:00:00Z,EURUSD,1.27036,1.27048
2012-11-13T22:00:00Z,GBPCHF,1.50352,1.5039
2012-11-13T22:00:00Z,GBPJPY,125.99,126.016
2012-11-13T22:00:00Z,GBPNZD,1.94476,1.94531
2012-11-13T22:00:00Z,GBPUSD,1.58707,1.58731
2012-11-13T22:00:00Z,NZDCAD,0.81773,0.81798
2012-11-13T22:00:00Z,NZDCHF,0.77303,0.773
2012-11-13T22:00:00Z,NZDJPY,64.774,64.791
2012-11-13T22:00:00Z,NZDUSD,0.81586,0.81607
2012-11-13T22:00:00Z,USDCAD,1.00221,1.00236
2012-11-13T22:00:00Z,USDCHF,0.94729,0.94745
2012-11-13T22:00:00Z,USDJPY,79.388,79.392
2012-11-14T22:00:00Z,AUDCAD,1.04134,1.04165
2012-11-14T22:00:00Z,AUDCHF,0.98052,0.98083
2012-11-14T22:00:00Z,AUDJPY,83.266,83.284
2012-11-14T22:00:00Z,AUDNZD,1.28009,1.28039
2012-11-14T22:00:00Z,CADCHF,0.94154,0.94155
2012-11-14T22:00:00Z,EURAUD,1.22717,1.22743
2012-11-14T22:00:00Z,EURCHF,1.20355,1.20371
2012-11-14T22:00:00Z,EURGBP,0.80385,0.80397
2012-11-14T22:00:00Z,EURJPY,102.193,102.211
2012-11-14T22:00:00Z,EURUSD,1.27347,1.27353
2012-11-14T22:00:00Z,GBPCHF,1.4969,1.49735
2012-11-14T22:00:00Z,GBPJPY,127.118,127.142
2012-11-14T22:00:00Z,GBPNZD,1.95452,1.95535
2012-11-14T22:00:00Z,GBPUSD,1.58404,1.58418
2012-11-14T22:00:00Z,NZDCAD,0.8133,0.81354
2012-11-14T22:00:00Z,NZDCHF,0.76595,0.76587
2012-11-14T22:00:00Z,NZDJPY,65.03,65.044
2012-11-14T22:00:00Z,NZDUSD,0.81039,0.81044
2012-11-14T22:00:00Z,USDCAD,1.00365,1.0038
2012-11-14T22:00:00Z,USDCHF,0.94501,0.94517
2012-11-14T22:00:00Z,USDJPY,80.249,80.255
2012-11-15T22:00:00Z,AUDCAD,1.03428,1.03444
2012-11-15T22:00:00Z,AUDCHF,0.97344,0.97362
2012-11-15T22:00:00Z,AUDJPY,83.868,83.881
2012-11-15T22:00:00Z,AUDNZD,1.27665,1.27689
2012-11-15T22:00:00Z,CADCHF,0.94129,0.94123
2012-11-15T22:00:00Z,EURAUD,1.23678,1.23695
2012-11-15T22:00:00Z,EURCHF,1.20409,1.20425
2012-11-15T22:00:00Z,EURGBP,0.80565,0.80575
2012-11-15T22:00:00Z,EURJPY,103.737,103.751
2012-11-15T22:00:00Z,EURUSD,1.27806,1.27816
2012-11-15T22:00:00Z,GBPCHF,1.49435,1.49467
2012-11-15T22:00:00Z,GBPJPY,128.758,128.78
2012-11-15T22:00:00Z,GBPNZD,1.95995,1.96062
2012-11-15T22:00:00Z,GBPUSD,1.58635,1.5865
2012-11-15T22:00:00Z,NZDCAD,0.80993,0.81012
2012-11-15T22:00:00Z,NZDCHF,0.7625,0.76246
2012-11-15T22:00:00Z,NZDJPY,65.684,65.696
2012-11-15T22:00:00Z,NZDUSD,0.80918,0.8093
2012-11-15T22:00:00Z,USDCAD,1.00086,1.00096
2012-11-15T22:00:00Z,USDCHF,0.94205,0.94218
2012-11-15T22:00:00Z,USDJPY,81.167,81.175
2012-11-18T22:00:00Z,AUDCAD,1.03514,1.0354
2012-11-18T22:00:00Z,AUDCHF,0.97746,0.97788
2012-11-18T22:00:00Z,AUDJPY,84.073,84.092
2012-11-18T22:00:00Z,AUDNZD,1.27246,1.27296
2012-11-18T22:00:00Z,CADCHF,0.94443,0.94445
2012-11-18T22:00:00Z,EURAUD,1.23217,1.23248
2012-11-18T22:00:00Z,EURCHF,1.20462,1.20486
2012-11-18T22:00:00Z,EURGBP,0.80218,0.80231
2012-11-18T22:00:00Z,EURJPY,103.599,103.628
2012-11-18T22:00:00Z,EURUSD,1.27423,1.27433
2012-11-18T22:00:00Z,GBPCHF,1.50138,1.50202
2012-11-18T22:00:00Z,GBPJPY,129.158,129.165
2012-11-18T22:00:00Z,GBPNZD,1.9541,1.95516
2012-11-18T22:00:00Z,GBPUSD,1.58835,1.5885
2012-11-18T22:00:00Z,NZDCAD,0.81331,0.81374
2012-11-18T22:00:00Z,NZDCHF,0.76823,0.76834
2012-11-18T22:00:00Z,NZDJPY,66.07,66.092
